Leaf Structure Index,Chlorophyll index,Water index,Cellulose Absorption Index,Nitrogen Related Index NRI1510,Nitrogen Related Index NRI850,Disease Water Stress Index 1,Disease Water Stress Index 2,Disease Water Stress Index 3,Disease Water Stress Index 4,Chlorophyll content
9.834287280000000298e-01,1.944487217999999906e+00,1.007205199999999974e-02,-3.959341180000000016e-01,3.701219190000000214e-01,6.505777889999999619e-01,1.366361174999999983e+00,1.457951720999999923e+00,4.473006372999999591e+00,3.068007197000000019e+00,1.113213160000000035e-01
9.847092299999999909e-01,2.603691111999999919e+00,1.226999900000000018e-02,-4.141993580000000175e-01,4.568529969999999829e-01,7.322146899999999459e-01,1.431970033999999892e+00,1.903779958000000105e+00,5.069336108999999979e+00,2.662774177000000186e+00,1.332160880000000103e-01
9.824991549999999574e-01,2.349841694999999842e+00,1.264926599999999929e-02,-4.083763890000000063e-01,4.011576270000000166e-01,7.008522350000000456e-01,1.435819967999999891e+00,1.701314379000000043e+00,4.577751550000000336e+00,2.690714664999999783e+00,1.233978780000000025e-01
9.785933599999999677e-01,2.349763031000000169e+00,1.149777800000000016e-02,-4.307407509999999773e-01,4.530556519999999754e-01,7.214883039999999692e-01,1.408591809000000028e+00,1.731132239999999989e+00,5.410213930000000282e+00,3.125245896000000023e+00,1.314812589999999892e-01
9.835200720000000230e-01,3.255573824999999921e+00,1.542503199999999998e-02,-4.813062960000000223e-01,4.885820590000000130e-01,7.906216510000000364e-01,1.537005903000000062e+00,2.297587656000000145e+00,6.282155974000000143e+00,2.734239957000000221e+00,1.413074169999999907e-01
9.872667019999999960e-01,3.174446716999999918e+00,1.203845199999999983e-02,-4.842367909999999998e-01,5.940966989999999504e-01,8.175196430000000181e-01,1.441998255999999978e+00,2.344703594999999918e+00,7.857104917000000022e+00,3.351001353000000016e+00,1.604663129999999993e-01
9.854005000000000125e-01,1.816265162000000100e+00,1.127021299999999941e-02,-4.364465330000000254e-01,3.160561330000000169e-01,6.317141499999999743e-01,1.413201719999999995e+00,1.305279486999999961e+00,4.425762898000000334e+00,3.390663029000000162e+00,1.094060480000000057e-01
9.834705809999999548e-01,3.061287797999999949e+00,1.231301800000000023e-02,-4.333073470000000094e-01,4.997349640000000037e-01,7.637153770000000286e-01,1.460618833999999922e+00,2.243013205000000010e+00,5.640357328000000336e+00,2.514634027000000049e+00,1.346175249999999879e-01
9.806165300000000418e-01,2.543615139999999997e+00,1.224506300000000047e-02,-4.477490379999999881e-01,4.612785669999999727e-01,7.390960610000000264e-01,1.429076299999999966e+00,1.860110952999999956e+00,5.732054703000000195e+00,3.081566018000000184e+00,1.257272379999999912e-01
9.756984709999999561e-01,2.520410699000000143e+00,1.214048900000000084e-02,-4.644669009999999876e-01,4.628752469999999897e-01,7.487224639999999765e-01,1.469684610999999919e+00,1.784286100000000097e+00,5.839556114999999714e+00,3.272768933000000047e+00,1.341412539999999876e-01
9.880084839999999646e-01,2.636044532000000107e+00,1.280946900000000041e-02,-3.984571279999999938e-01,4.115458510000000181e-01,7.171619299999999475e-01,1.482335844999999930e+00,1.868558267000000050e+00,4.620152323000000116e+00,2.472575999000000024e+00,1.193359729999999980e-01
9.772993629999999765e-01,3.074746821999999824e+00,1.423155599999999937e-02,-4.230007550000000061e-01,4.407744330000000210e-01,7.459966759999999697e-01,1.501567773999999966e+00,2.196548834000000117e+00,5.040243711999999654e+00,2.294619465999999885e+00,1.223552180000000017e-01
9.826544999999999863e-01,2.464706161000000062e+00,1.329163700000000024e-02,-3.967168130000000015e-01,4.093099299999999885e-01,7.093897289999999689e-01,1.469750689000000055e+00,1.753571787999999909e+00,4.724758643999999563e+00,2.694362829000000126e+00,1.210838320000000023e-01
9.792091490000000009e-01,2.571551760000000186e+00,1.365409100000000014e-02,-4.223671640000000171e-01,4.060105110000000184e-01,7.154487309999999489e-01,1.473588110999999978e+00,1.831740860000000026e+00,4.766369981999999617e+00,2.602098411000000056e+00,1.216888700000000045e-01
9.731845989999999835e-01,3.461040822999999822e+00,1.288219799999999922e-02,-4.171792140000000204e-01,5.022394260000000443e-01,7.672093030000000091e-01,1.458977109999999966e+00,2.610916503999999971e+00,5.645630619000000294e+00,2.162317566000000024e+00,1.147772299999999940e-01
9.919866569999999939e-01,2.904805662999999871e+00,1.133344600000000049e-02,-4.618686169999999813e-01,5.662390889999999732e-01,7.983850679999999755e-01,1.451489615999999927e+00,2.117579376000000124e+00,7.180428339999999743e+00,3.390866203999999939e+00,1.563451030000000130e-01
9.641063189999999894e-01,2.278708170999999894e+00,1.021420800000000066e-02,-3.848774990000000118e-01,4.464275120000000263e-01,6.963659340000000197e-01,1.355585861000000003e+00,1.738392737000000077e+00,4.961650971000000077e+00,2.854159976000000043e+00,1.208848740000000033e-01
9.809538479999999616e-01,2.384410642999999830e+00,1.369415799999999968e-02,-4.223015740000000129e-01,3.986781130000000006e-01,7.106376429999999855e-01,1.477139374000000061e+00,1.674647047999999971e+00,4.749434532999999625e+00,2.836080915999999785e+00,1.226831349999999987e-01
9.818283570000000404e-01,2.709282175999999875e+00,1.120927000000000034e-02,-4.102411289999999822e-01,4.711242099999999877e-01,7.330272789999999761e-01,1.403645586999999972e+00,2.027824733000000101e+00,5.200932144000000257e+00,2.564783858000000194e+00,1.250100939999999883e-01
9.867937559999999664e-01,3.049675902000000161e+00,1.499594299999999943e-02,-4.449196879999999799e-01,4.679750899999999825e-01,7.691063970000000527e-01,1.536383663000000066e+00,2.127011224999999950e+00,5.637018124999999991e+00,2.650206101000000203e+00,1.361078119999999947e-01
9.771936009999999673e-01,3.380153262999999964e+00,1.270995599999999968e-02,-4.765275999999999956e-01,5.898787530000000334e-01,8.164439799999999581e-01,1.451848124999999934e+00,2.502101472000000104e+00,7.501178157000000013e+00,2.997951217999999862e+00,1.623765000000000069e-01
9.790420069999999919e-01,2.632064166999999788e+00,1.070252300000000024e-02,-4.006974249999999960e-01,5.138127160000000027e-01,7.435277820000000260e-01,1.383853105000000028e+00,1.998468590000000100e+00,5.730720426000000423e+00,2.867555915000000066e+00,1.317064420000000069e-01
9.872641899999999859e-01,3.934312713000000183e+00,1.116452199999999964e-02,-4.373126529999999956e-01,5.976698179999999638e-01,8.135167770000000242e-01,1.452275224999999947e+00,3.014907781999999870e+00,7.061498258000000305e+00,2.342193781000000197e+00,1.410318140000000053e-01
9.827198289999999892e-01,3.075865363000000130e+00,1.545537399999999915e-02,-4.683306090000000088e-01,4.894603009999999865e-01,7.826476639999999652e-01,1.549747140000000023e+00,2.120152134000000022e+00,6.000459211999999987e+00,2.830202190000000062e+00,1.371769190000000083e-01
9.752796969999999455e-01,2.996928903000000144e+00,1.284145700000000057e-02,-4.266705700000000268e-01,5.062350820000000029e-01,7.660109330000000050e-01,1.463957439999999943e+00,2.192035360999999849e+00,5.859111342000000278e+00,2.672909135999999908e+00,1.337916120000000042e-01
9.863311129999999816e-01,2.580075556000000159e+00,1.222389699999999919e-02,-3.909669279999999913e-01,4.745410059999999874e-01,7.283221669999999648e-01,1.413371187999999945e+00,1.914601788999999998e+00,5.281497103999999609e+00,2.758535552000000113e+00,1.280397560000000046e-01
9.725518760000000373e-01,2.658534550999999801e+00,1.122587799999999990e-02,-3.854302860000000108e-01,4.805290870000000214e-01,7.263045729999999534e-01,1.373631196000000054e+00,2.044004605000000030e+00,5.301466401999999967e+00,2.593666564999999924e+00,1.210197620000000029e-01
9.690969820000000512e-01,2.571016505999999868e+00,1.127841700000000065e-02,-3.935463659999999808e-01,4.821716730000000228e-01,7.285780880000000126e-01,1.382144253999999961e+00,1.951209737000000111e+00,5.258480324999999844e+00,2.694984668000000028e+00,1.315652469999999963e-01
9.948263699999999599e-01,3.422271904000000031e+00,1.103147099999999929e-02,-3.995199440000000157e-01,5.131886039999999927e-01,7.593991989999999692e-01,1.425126332000000051e+00,2.631286682999999904e+00,5.482632662000000323e+00,2.083631820999999995e+00,1.091288120000000056e-01
9.892550039999999933e-01,3.444346582000000101e+00,1.350379799999999915e-02,-4.018916880000000247e-01,4.913379270000000076e-01,7.622140819999999595e-01,1.471464509999999892e+00,2.599476769999999881e+00,5.432937386999999951e+00,2.090011902000000088e+00,1.164769840000000056e-01
9.915770520000000143e-01,2.904049821000000087e+00,1.126362600000000054e-02,-3.826306560000000134e-01,4.719624510000000051e-01,7.288529940000000318e-01,1.411489047000000108e+00,2.217230572000000066e+00,5.087148524999999921e+00,2.294370548999999926e+00,1.069075500000000040e-01
9.824051959999999806e-01,2.731142821999999803e+00,1.302564200000000047e-02,-4.136223450000000024e-01,4.677260730000000200e-01,7.437197070000000076e-01,1.458299344999999914e+00,1.977907598000000045e+00,5.384571019000000014e+00,2.722357214000000081e+00,1.268228799999999989e-01
9.791430749999999739e-01,3.400707750000000029e+00,1.605664600000000081e-02,-4.372434390000000115e-01,4.419468830000000126e-01,7.660700919999999803e-01,1.578328009999999892e+00,2.400108164999999794e+00,5.379540590999999594e+00,2.241374230999999995e+00,1.114785640000000022e-01
9.747614999999999474e-01,3.448449429000000066e+00,1.467049999999999951e-02,-4.459707780000000121e-01,5.103376530000000022e-01,7.849259849999999927e-01,1.520182031999999905e+00,2.489671540999999877e+00,6.012404030999999982e+00,2.414938649999999853e+00,1.250122760000000055e-01
9.952889360000000130e-01,2.692031458000000210e+00,9.994262999999999758e-03,-3.487380219999999809e-01,4.714007860000000161e-01,7.048825709999999578e-01,1.354740961000000077e+00,2.132822727999999834e+00,5.169863352000000134e+00,2.423953610999999952e+00,9.737856999999999763e-02
9.833439619999999604e-01,2.509343626999999799e+00,1.068207499999999921e-02,-3.411829960000000161e-01,4.998764880000000077e-01,7.112831450000000055e-01,1.333310922999999981e+00,1.986430925999999930e+00,5.409930285999999811e+00,2.723442438999999826e+00,1.240598609999999935e-01
9.767764079999999849e-01,2.600154487000000181e+00,1.219568000000000041e-02,-3.932460039999999823e-01,4.867454979999999987e-01,7.319394320000000009e-01,1.403128463999999909e+00,1.961385826000000110e+00,5.802771977999999997e+00,2.958506123999999904e+00,1.197142090000000020e-01
9.943621910000000064e-01,3.052814628000000141e+00,1.031433500000000086e-02,-4.312618329999999833e-01,5.596049870000000537e-01,7.847437670000000365e-01,1.414981700000000009e+00,2.310090911000000080e+00,6.742973609999999951e+00,2.918921319999999930e+00,1.432215569999999993e-01
9.792568010000000100e-01,2.774538742999999918e+00,1.178517899999999979e-02,-3.566834500000000130e-01,4.997599169999999980e-01,7.287956469999999909e-01,1.389715779000000095e+00,2.146731495000000045e+00,5.627571030999999557e+00,2.621460133999999886e+00,1.113039589999999940e-01
9.814995579999999942e-01,3.260871697999999874e+00,1.179911500000000064e-02,-3.670187469999999785e-01,5.595077779999999557e-01,7.708852729999999820e-01,1.401124937999999931e+00,2.566613148000000066e+00,6.274546489999999643e+00,2.444679477000000212e+00,1.230493839999999978e-01
9.822574549999999460e-01,3.585621646999999967e+00,1.151784200000000036e-02,-4.510558029999999774e-01,6.018354139999999575e-01,8.147412710000000446e-01,1.417611788999999956e+00,2.745894358000000146e+00,7.368883890000000214e+00,2.683600651999999975e+00,1.562980670000000127e-01
9.830258309999999611e-01,2.256039073000000172e+00,1.099966699999999943e-02,-3.909185649999999956e-01,4.146208840000000229e-01,6.857946480000000067e-01,1.400889170999999989e+00,1.668293792000000053e+00,4.670050383999999610e+00,2.799297344999999826e+00,1.160856839999999945e-01
9.797891640000000457e-01,2.348486305000000218e+00,1.100026599999999986e-02,-4.230148180000000147e-01,4.669650799999999768e-01,7.225269880000000366e-01,1.384925970000000062e+00,1.750698689000000030e+00,5.323502483999999590e+00,3.040787383000000066e+00,1.358118809999999954e-01
9.775259659999999684e-01,2.603127451999999842e+00,1.228041199999999923e-02,-4.448560990000000048e-01,4.535725469999999926e-01,7.425963429999999921e-01,1.461902684000000008e+00,1.862537630000000055e+00,5.433653879999999603e+00,2.917339113999999789e+00,1.310811139999999986e-01
9.782511179999999751e-01,2.853573240999999872e+00,1.380707100000000062e-02,-4.194273179999999934e-01,4.419760260000000218e-01,7.368413390000000396e-01,1.484075304000000095e+00,2.045337641999999789e+00,4.941464080000000259e+00,2.415964962999999965e+00,1.276302099999999939e-01
9.755393759999999581e-01,3.150988603000000055e+00,1.361530600000000063e-02,-4.759819770000000005e-01,5.077075690000000252e-01,7.923212859999999580e-01,1.515783934999999971e+00,2.227735059000000017e+00,6.336685623000000156e+00,2.844452079999999938e+00,1.466500059999999994e-01
9.811804280000000489e-01,3.076792536000000133e+00,1.405603199999999955e-02,-4.780437510000000167e-01,4.778705220000000198e-01,7.737542880000000123e-01,1.507320132999999895e+00,2.185702896000000006e+00,6.037457056000000044e+00,2.762249649000000140e+00,1.236262419999999973e-01
9.884308229999999584e-01,2.207102359999999930e+00,1.357194800000000035e-02,-4.987038739999999915e-01,3.769739910000000083e-01,7.260423489999999758e-01,1.539014104999999910e+00,1.469508408000000044e+00,5.605348797000000438e+00,3.814438056999999827e+00,1.308440899999999962e-01
9.836873379999999667e-01,3.177894518000000001e+00,1.236820100000000054e-02,-4.309271000000000074e-01,5.177984789999999782e-01,7.704030790000000462e-01,1.442331685999999946e+00,2.362636412000000075e+00,5.670668330999999895e+00,2.400144306000000061e+00,1.407657079999999894e-01
9.753004929999999906e-01,2.387613683000000098e+00,1.248238800000000051e-02,-4.263454300000000252e-01,3.971765580000000129e-01,7.037212459999999670e-01,1.452121972999999899e+00,1.710195375000000073e+00,4.768570900000000279e+00,2.788319376000000016e+00,1.208818460000000011e-01
9.815445019999999854e-01,2.777113611999999954e+00,1.292425600000000029e-02,-4.267679509999999787e-01,4.253891360000000010e-01,7.339652789999999705e-01,1.485713473999999978e+00,1.980693998000000011e+00,4.891784873999999839e+00,2.469732769999999800e+00,1.298471660000000139e-01
9.850272129999999571e-01,2.931956518999999872e+00,1.121877599999999975e-02,-3.904638220000000159e-01,4.878191780000000199e-01,7.389184859999999855e-01,1.414915490000000053e+00,2.212314523999999949e+00,5.218116592000000331e+00,2.358668504999999804e+00,1.239881079999999997e-01
9.781426490000000307e-01,2.734426437999999848e+00,1.287804000000000032e-02,-4.118508040000000148e-01,4.375630160000000268e-01,7.267082630000000210e-01,1.446565569999999967e+00,2.009179786999999884e+00,4.950564405999999806e+00,2.463972829999999892e+00,1.230940650000000025e-01
9.810678099999999846e-01,3.101299601000000017e+00,1.256878099999999936e-02,-3.896194559999999751e-01,4.971445780000000036e-01,7.551101999999999537e-01,1.473617028999999912e+00,2.267220730000000017e+00,5.354467365999999728e+00,2.361687724999999904e+00,1.210027439999999954e-01
9.722094300000000411e-01,3.171734394000000012e+00,1.291702699999999933e-02,-4.504855939999999892e-01,5.592142890000000310e-01,7.964637839999999525e-01,1.439593898999999899e+00,2.368862764999999815e+00,7.105561254000000382e+00,2.999566441999999888e+00,1.451346819999999871e-01
9.800702930000000368e-01,2.870186771000000192e+00,1.366763200000000074e-02,-4.203886430000000063e-01,4.455346880000000120e-01,7.461635450000000391e-01,1.490129030000000077e+00,2.033943435999999938e+00,5.098808470999999898e+00,2.506858538999999997e+00,1.238275880000000023e-01
9.938370450000000300e-01,3.192558647999999888e+00,1.089968300000000029e-02,-4.556124409999999791e-01,5.640335290000000334e-01,7.987121990000000116e-01,1.459130392000000054e+00,2.352788644999999956e+00,7.161334508999999571e+00,3.043764481000000188e+00,1.424864550000000119e-01
9.819360409999999817e-01,2.768173964999999903e+00,9.872637999999999553e-03,-3.931265170000000087e-01,5.120575450000000028e-01,7.431471750000000487e-01,1.376409387000000040e+00,2.120042674000000016e+00,5.425461531999999920e+00,2.559128454000000108e+00,1.351628049999999970e-01
9.903945960000000159e-01,3.588646585000000222e+00,1.462593499999999963e-02,-4.316169280000000108e-01,4.754371479999999761e-01,7.753992939999999612e-01,1.538128276999999988e+00,2.582994085999999800e+00,5.365371085999999679e+00,2.077190620000000099e+00,1.290557430000000005e-01
9.856298009999999721e-01,2.518916055000000043e+00,1.097697000000000082e-02,-3.990808350000000226e-01,4.627664140000000148e-01,7.189024670000000450e-01,1.392201546999999984e+00,1.881473119000000027e+00,5.073069000000000273e+00,2.696328185000000044e+00,1.247198270000000053e-01
9.772434789999999705e-01,2.154306161000000053e+00,1.201613300000000002e-02,-4.186866459999999956e-01,3.603057709999999969e-01,6.746511589999999448e-01,1.428710503000000021e+00,1.557862362999999917e+00,4.666703475000000267e+00,2.995581371000000104e+00,1.014803309999999931e-01
9.824942340000000218e-01,3.072087184999999998e+00,1.197225199999999920e-02,-4.664728570000000185e-01,5.809995879999999557e-01,8.054186159999999761e-01,1.426784282999999931e+00,2.286828853999999911e+00,7.383245568999999620e+00,3.228595596999999984e+00,1.605257390000000006e-01
9.771225730000000498e-01,1.958869565999999951e+00,1.244184599999999946e-02,-4.149564049999999726e-01,3.577756429999999765e-01,6.647290869999999963e-01,1.440548136999999951e+00,1.386358721999999988e+00,4.569972311999999981e+00,3.296385155999999927e+00,1.171016790000000002e-01
9.869735160000000507e-01,2.486396574000000026e+00,1.138789999999999941e-02,-4.369970360000000054e-01,4.794565410000000139e-01,7.407277279999999742e-01,1.435426912000000055e+00,1.808410634999999989e+00,6.019713631000000120e+00,3.328731603000000039e+00,1.250832470000000085e-01
9.753622760000000280e-01,2.722613901999999975e+00,1.473872300000000045e-02,-4.727200690000000205e-01,4.695593639999999791e-01,7.700183109999999553e-01,1.536717895000000000e+00,1.861895805999999931e+00,6.038939498999999600e+00,3.243435793000000178e+00,1.334224360000000054e-01
9.759447500000000275e-01,2.653156586000000150e+00,1.240146200000000025e-02,-4.382710599999999901e-01,5.077237780000000145e-01,7.646438199999999741e-01,1.451120514000000083e+00,1.911970152000000089e+00,6.153667867000000236e+00,3.218495780000000028e+00,1.416734360000000137e-01
9.829616549999999897e-01,3.186497807999999932e+00,1.461923199999999937e-02,-4.531186340000000201e-01,5.119922829999999925e-01,7.857792409999999617e-01,1.524869862000000076e+00,2.249522346000000006e+00,6.023706155000000173e+00,2.677771201000000101e+00,1.448496029999999934e-01
9.785916909999999858e-01,3.698949020999999782e+00,1.294738100000000086e-02,-4.458961249999999765e-01,5.974601840000000053e-01,8.147979109999999858e-01,1.449844756999999928e+00,2.794984889999999833e+00,7.266618269000000296e+00,2.599877478999999880e+00,1.496007089999999984e-01
9.850876809999999928e-01,3.574521933000000207e+00,1.151969100000000031e-02,-4.034544110000000128e-01,5.558520059999999541e-01,7.859877210000000280e-01,1.427384940000000046e+00,2.767786398000000148e+00,6.286437087999999562e+00,2.271286937000000172e+00,1.289692659999999991e-01
9.756347359999999469e-01,3.272371811999999824e+00,1.259451099999999921e-02,-3.970535250000000183e-01,4.984715379999999918e-01,7.586567419999999951e-01,1.433081352000000086e+00,2.494208996999999872e+00,5.486535758999999679e+00,2.199709713999999927e+00,1.253499660000000071e-01
9.835479499999999486e-01,2.671069070999999795e+00,1.335929999999999930e-02,-4.243998179999999842e-01,4.557097840000000066e-01,7.413274469999999727e-01,1.464455043000000067e+00,1.917086322999999926e+00,5.316670582999999617e+00,2.773307867000000204e+00,1.285284750000000031e-01
9.853245280000000328e-01,3.197346255999999887e+00,1.235613200000000057e-02,-4.262664469999999928e-01,5.350807109999999867e-01,7.775301730000000466e-01,1.434249177000000097e+00,2.413201614000000106e+00,6.126377315000000046e+00,2.538692697000000109e+00,1.367910679999999879e-01
9.876115159999999671e-01,3.134454070999999953e+00,1.440481600000000084e-02,-4.621838759999999935e-01,5.077643689999999932e-01,7.851762030000000170e-01,1.492436260999999931e+00,2.253785876999999882e+00,6.343772053000000355e+00,2.814718167000000104e+00,1.395410579999999956e-01
9.846590680000000262e-01,3.172863700999999814e+00,1.268339400000000061e-02,-4.027475509999999814e-01,5.152741280000000534e-01,7.635310290000000277e-01,1.435805634999999914e+00,2.392844417000000057e+00,5.688686590999999737e+00,2.377374203000000019e+00,1.294278640000000036e-01
9.791324740000000304e-01,2.673583425999999985e+00,1.387974699999999957e-02,-4.265893649999999981e-01,4.351491610000000065e-01,7.354379749999999660e-01,1.476990502999999899e+00,1.914599364999999942e+00,5.182959820999999856e+00,2.707072778000000124e+00,1.251328230000000041e-01
9.732402980000000037e-01,3.115102658000000080e+00,1.303365299999999921e-02,-4.332507870000000261e-01,5.312722399999999512e-01,7.800648569999999449e-01,1.466042406999999992e+00,2.280956358000000073e+00,6.290048577000000307e+00,2.757636530000000086e+00,1.370018319999999901e-01
9.866371910000000245e-01,2.381071062999999821e+00,1.202049600000000031e-02,-3.860459540000000245e-01,4.425038390000000099e-01,7.013194170000000005e-01,1.399195879999999947e+00,1.785970810000000020e+00,5.134381539999999688e+00,2.874840680999999787e+00,1.184464010000000067e-01
9.715671519999999894e-01,2.579251058000000096e+00,1.003119799999999985e-02,-3.440020810000000151e-01,5.099556410000000151e-01,7.195452549999999947e-01,1.359183947000000003e+00,2.009391786000000124e+00,5.796793387000000131e+00,2.884849748000000158e+00,1.088415459999999974e-01
9.870675190000000043e-01,3.090230633000000005e+00,1.238039800000000079e-02,-4.108298819999999796e-01,5.111237770000000014e-01,7.667608310000000316e-01,1.459846906999999971e+00,2.274272571000000021e+00,6.001567480000000288e+00,2.638895424000000212e+00,1.279630529999999933e-01
9.857595329999999656e-01,2.652524767000000061e+00,1.123763799999999945e-02,-3.747272200000000275e-01,5.029466679999999856e-01,7.313113759999999575e-01,1.385119723000000080e+00,2.021022367000000042e+00,5.513396915999999592e+00,2.728023700000000051e+00,1.279481859999999915e-01
9.749305059999999745e-01,2.621154280999999919e+00,1.377109200000000040e-02,-3.960840210000000083e-01,4.534159209999999995e-01,7.246355279999999732e-01,1.447695696000000032e+00,1.910433830000000111e+00,5.232715456000000209e+00,2.739019470000000123e+00,1.186444599999999933e-01
1.004002877000000016e+00,3.366349722999999905e+00,1.107675399999999942e-02,-4.173788680000000140e-01,5.372096619999999767e-01,7.763173570000000412e-01,1.445061455000000050e+00,2.541622638000000212e+00,5.943817209999999740e+00,2.338591543999999800e+00,1.300153820000000127e-01
9.720734819999999887e-01,2.675582443999999782e+00,1.243547499999999965e-02,-3.652382550000000117e-01,4.597034689999999757e-01,7.118940110000000487e-01,1.411843691000000067e+00,2.022769215999999926e+00,5.136929924000000369e+00,2.539553145000000178e+00,1.087655800000000006e-01
9.872406989999999993e-01,2.408780339000000215e+00,1.287672800000000048e-02,-4.068197510000000072e-01,3.997029180000000181e-01,7.023494169999999759e-01,1.451095374000000104e+00,1.732810017000000036e+00,4.654009412999999817e+00,2.685816314000000204e+00,1.211520799999999953e-01
9.798288360000000363e-01,2.806573739000000067e+00,1.354634000000000046e-02,-4.296790229999999933e-01,4.279580439999999819e-01,7.305059929999999646e-01,1.473494598999999905e+00,2.025735929000000102e+00,4.872831718999999673e+00,2.405462453999999806e+00,1.204544899999999974e-01
9.894977270000000491e-01,2.674978261000000135e+00,1.233029599999999927e-02,-4.220801160000000052e-01,4.566736359999999939e-01,7.391510260000000443e-01,1.455743690000000035e+00,1.935813071999999968e+00,5.281428198000000407e+00,2.728273857000000024e+00,1.262459999999999971e-01
9.806257539999999606e-01,2.768700642999999850e+00,1.260781100000000002e-02,-4.479881749999999885e-01,5.054036309999999643e-01,7.639031080000000529e-01,1.462588451000000012e+00,1.989406792000000035e+00,6.058972251000000142e+00,3.045617555000000198e+00,1.385456079999999868e-01
9.737877489999999803e-01,2.837433391999999888e+00,1.239092600000000002e-02,-4.158450450000000242e-01,4.992556340000000037e-01,7.556311589999999967e-01,1.425198581999999936e+00,2.112714352999999878e+00,5.609076455000000294e+00,2.654914729000000140e+00,1.379268240000000034e-01
9.693505909999999837e-01,3.093299035999999891e+00,1.189889199999999946e-02,-4.739782940000000222e-01,5.888347900000000523e-01,8.100734689999999905e-01,1.418978467000000077e+00,2.316119339000000110e+00,7.514378392000000240e+00,3.244383078999999892e+00,1.637620830000000027e-01
9.862916019999999895e-01,2.134049555999999903e+00,1.204993000000000036e-02,-4.673692219999999731e-01,3.608496580000000176e-01,6.940957509999999830e-01,1.480596738000000023e+00,1.479315270999999932e+00,4.844265101999999601e+00,3.274667136000000145e+00,1.194314229999999949e-01
9.702794110000000360e-01,3.269427798999999801e+00,1.428139900000000018e-02,-4.783621619999999797e-01,4.897287499999999905e-01,7.824155640000000078e-01,1.515354528000000034e+00,2.341477405000000012e+00,6.347742886999999889e+00,2.710998993000000024e+00,1.245924659999999989e-01
9.780381379999999458e-01,3.135590670000000024e+00,1.167696600000000043e-02,-4.478087119999999977e-01,5.491399799999999720e-01,7.849669719999999851e-01,1.426614244000000031e+00,2.345902152999999934e+00,6.385811775999999718e+00,2.722113438000000052e+00,1.485213830000000068e-01
9.725556640000000419e-01,2.616181037000000043e+00,1.325973299999999924e-02,-3.977410299999999954e-01,4.217463819999999752e-01,7.169079409999999930e-01,1.462927760999999993e+00,1.884916451999999909e+00,4.662464646000000101e+00,2.473565680000000100e+00,1.244854650000000035e-01
9.783808240000000378e-01,3.038684883000000170e+00,1.125423400000000011e-02,-3.853406109999999996e-01,4.986962050000000035e-01,7.383124880000000445e-01,1.393203847999999967e+00,2.352116269000000148e+00,5.136993056999999752e+00,2.183987724000000075e+00,1.192930350000000056e-01
9.782793979999999667e-01,2.646769275000000032e+00,1.185358499999999982e-02,-3.938522919999999927e-01,4.219237120000000063e-01,7.076609259999999679e-01,1.426584706999999952e+00,1.961969429999999903e+00,4.576954445000000149e+00,2.332836777999999889e+00,1.167483279999999984e-01
9.822792590000000157e-01,2.707282317000000216e+00,1.178814800000000003e-02,-3.933330879999999974e-01,4.633651380000000097e-01,7.243495060000000318e-01,1.419079603999999994e+00,2.019576035000000047e+00,4.999403477000000429e+00,2.475471777000000095e+00,1.195935100000000001e-01
9.833039199999999980e-01,3.141487346999999986e+00,1.438962700000000032e-02,-4.732021399999999933e-01,5.068819380000000319e-01,7.924634280000000253e-01,1.533775539999999937e+00,2.190661449999999899e+00,6.392904728000000425e+00,2.918253174000000172e+00,1.447939319999999863e-01
9.684013860000000307e-01,2.797695969999999921e+00,1.344007900000000061e-02,-4.099367839999999985e-01,4.553184610000000077e-01,7.408573149999999607e-01,1.472750988999999899e+00,1.999878386000000008e+00,5.078324044000000370e+00,2.539316431000000041e+00,1.275494630000000018e-01
9.659481770000000189e-01,3.254423864000000055e+00,1.128901600000000068e-02,-4.124776450000000039e-01,5.162904590000000349e-01,7.635502389999999640e-01,1.418695644999999894e+00,2.491822388000000110e+00,5.576017442000000379e+00,2.237726680999999829e+00,1.287674209999999930e-01
9.748439880000000501e-01,2.586506351000000148e+00,1.259148900000000085e-02,-4.514946200000000132e-01,4.615164909999999732e-01,7.498484829999999546e-01,1.475407069000000071e+00,1.835550167000000066e+00,5.746106579000000103e+00,3.130454663000000082e+00,1.310669809999999991e-01
9.808813240000000544e-01,2.552545888000000041e+00,1.154282000000000051e-02,-4.117830270000000237e-01,4.595487930000000110e-01,7.279042620000000241e-01,1.423261638999999912e+00,1.883034751999999923e+00,5.139143604000000032e+00,2.729181497999999984e+00,1.310048370000000129e-01
9.852098089999999919e-01,2.578900019000000210e+00,1.151827100000000006e-02,-4.193204369999999903e-01,4.756560009999999949e-01,7.355173069999999536e-01,1.408636074999999988e+00,1.914342173000000091e+00,5.308493726000000024e+00,2.773011952000000058e+00,1.364851940000000041e-01
9.831160140000000380e-01,3.359930933999999869e+00,1.258566000000000025e-02,-4.480179280000000097e-01,5.389510979999999618e-01,7.923152380000000328e-01,1.469575136000000004e+00,2.481196394999999999e+00,6.593320527999999570e+00,2.657315051999999955e+00,1.380782060000000089e-01
9.789952170000000287e-01,3.832615545999999984e+00,1.317645800000000027e-02,-4.841404260000000126e-01,5.755603440000000015e-01,8.239051880000000105e-01,1.513089702000000036e+00,2.779034048999999840e+00,7.254601068999999569e+00,2.610475776999999997e+00,1.518659669999999906e-01
